Date & Time,TRASAR Dose (ppm),Temperature (°F),Conductivity (µS/cm),pH,ORP (mV),Steel Corr. Rate (mpy),Copper Corr. Rate (mpy),Tagged Poly Dose (ppm),Nalco Scale Index,3D scale polymer consumption (%),NDM Scale Mass (ug),NDM Scale Rate (ug/h),NDM Water Temp (°F),Nalco Bio-Index,Turbidity (NTU),Background Channel (ppm),Cell Fouling (%),Flow Status,Interlock Status,Digital Input 3,Digital Input 4,4-20mA Input 1,4-20mA Input 2,TRASAR Relay Status,TRASAR Relay On Time (min),Tagged Poly Relay Status,Tagged Poly Relay On Time (min),Bioreporter Relay Status,Bioreporter Relay On Time (min),Oxidizing Biocide Relay Status,Ox Bio Relay On Time (min),Nonoxidizing Biocide Relay Status,Nonox Bio Relay On Time (min),Blowdown Relay Status,Blowdown Relay On Time (min),pH Relay Status,pH Relay On Time (min)
12/15/2016 9:30,996.02,101.56,821.78,7.72,407,0.1,0.02,0,-999,-999,0,0,0,0,0.29,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 9:45,983.39,101.23,812.16,7.66,398,0.15,0.02,0,-999,-999,0,0,0,0,0.49,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 10:00,984.53,101.19,813.75,7.64,363,0.15,0.02,0,-999,-999,0,0,0,0,1.07,0,0,1,1,0,0,0,0,129,119,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 10:15,1030.64,101.72,839.5,7.68,318,0.13,0.02,0,-999,-999,0,0,0,0,0.41,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 10:30,1017.66,101.56,829.69,7.66,283,0.13,0.02,0,-999,-999,0,0,0,0,0.37,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 10:45,1003.19,100.94,817.3,7.67,260,0.12,0.02,0,-999,-999,0,0,0,0,0.34,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 11:00,992.66,98.72,797.66,7.71,248,0.12,0.02,0,-999,-999,0,0,0,0,0.52,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 11:15,995.52,96.55,779.31,7.75,247,0.11,0.02,0,-999,-999,0,0,0,0,0.44,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 11:30,996.18,95.32,763.64,7.77,249,0.11,0.02,0,-999,-999,0,0,0,0,0.45,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 11:45,997.03,94.5,758.38,7.78,253,0.11,0.02,0,-999,-999,0,0,0,0,0.46,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 12:00,998.19,93.76,756.79,7.79,253,0.11,0.02,0,-999,-999,0,0,0,0,0.53,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 12:15,998.04,93.02,752.8,7.8,254,0.1,0.02,0,-999,-999,0,0,0,0,0.51,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 12:30,998.03,92.37,753.2,7.81,254,0.1,0.02,0,-999,-999,0,0,0,0,0.51,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 12:45,998.09,91.88,753.89,7.81,255,0.12,0.02,0,-999,-999,0,0,0,0,0.37,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 13:00,996.01,93.23,759.94,7.78,243,0.12,0.02,0,-999,-999,0,0,0,0,0.11,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 13:15,996.37,102.38,822.31,7.72,211,0.11,0.02,0,-999,-999,0,0,0,0,0.61,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 13:30,992.6,101.52,817.85,7.73,189,0.11,0.03,0,-999,-999,0,0,0,0,0.32,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 13:45,986.86,101.97,816.94,7.72,173,0.12,0.03,0,-999,-999,0,0,0,0,0.37,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 14:00,981.53,101.43,810.69,7.73,163,0.12,0.03,0,-999,-999,0,0,0,0,0.52,0,0,1,1,0,0,0,0,128,130,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 14:15,977.23,101.23,810.23,7.72,159,0.12,0.03,0,-999,-999,0,0,0,0,1.07,0,0,1,1,0,0,0,0,129,133,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 14:30,1033.8,101.89,842.66,7.75,156,0.12,0.03,0,-999,-999,0,0,0,0,0.46,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 14:45,1025.17,101.52,834.5,7.75,155,0.12,0.03,0,-999,-999,0,0,0,0,0.47,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 15:00,1021.02,101.52,837.23,7.75,152,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 15:15,1018.17,101.85,837.27,7.74,153,0.12,0.03,0,-999,-999,0,0,0,0,0.55,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 15:30,1012.03,101.68,831.17,7.73,148,0.12,0.03,0,-999,-999,0,0,0,0,0.51,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 15:45,1010.78,101.76,829.23,7.73,145,0.13,0.03,0,-999,-999,0,0,0,0,0.47,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 16:00,1004.7,101.56,824.7,7.73,148,0.13,0.03,0,-999,-999,0,0,0,0,0.47,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 16:15,999.85,101.56,819.67,7.71,153,0.13,0.03,0,-999,-999,0,0,0,0,0.49,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 16:30,993.18,101.52,813.97,7.7,153,0.13,0.03,0,-999,-999,0,0,0,0,0.42,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 16:45,988.92,100.24,805.25,7.71,154,0.13,0.03,0,-999,-999,0,0,0,0,0.48,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 17:00,981.93,101.93,813.62,7.71,154,0.13,0.03,0,-999,-999,0,0,0,0,0.59,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 17:15,976.83,101.89,807.39,7.7,155,0.13,0.03,0,-999,-999,0,0,0,0,0.86,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 17:30,1001.68,101.35,821.44,7.74,154,0.13,0.03,0,-999,-999,0,0,0,0,1.33,0,0,1,1,0,0,0,0,129,151,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 17:45,1032.59,102.3,840.63,7.75,138,0.13,0.03,0,-999,-999,0,0,0,0,0.7,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 18:00,1023.28,101.89,836.57,7.73,129,0.13,0.03,0,-999,-999,0,0,0,0,0.81,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 18:15,1015.85,101.56,831.7,7.73,122,0.13,0.03,0,-999,-999,0,0,0,0,0.43,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 18:30,1007.67,101.23,822.42,7.72,114,0.13,0.03,0,-999,-999,0,0,0,0,0.64,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 18:45,999.54,101.31,817.5,7.71,112,0.13,0.03,0,-999,-999,0,0,0,0,0.57,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 19:00,991.35,101.23,812.16,7.7,110,0.13,0.03,0,-999,-999,0,0,0,0,0.53,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 19:15,981.7,101.19,809.45,7.7,105,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,157,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 19:30,975.19,101.1,801.41,7.7,106,0.15,0.03,0,-999,-999,0,0,0,0,1.32,0,0,1,1,0,0,0,0,129,158,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 19:45,1026.92,100.98,832.92,7.78,113,0.1,0.03,0,-999,-999,0,0,0,0,0.63,0,0,1,1,0,0,0,0,128,172,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 20:00,1009.71,100.57,822.32,7.78,117,0.1,0.03,0,-999,-999,0,0,0,0,0.65,0,0,1,1,0,0,0,0,128,172,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 20:15,997.5,100.9,816.34,7.76,116,0.15,0.03,0,-999,-999,0,0,0,0,0.42,0,0,1,1,0,0,0,0,128,172,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 20:30,982.95,101.23,807.38,7.75,110,0.15,0.03,0,-999,-999,0,0,0,0,0.67,0,0,1,1,0,0,0,0,128,172,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 20:45,1012.37,100.9,820.48,7.8,107,0.1,0.03,0,-999,-999,0,0,0,0,0.89,0,0,1,1,0,0,0,0,129,186,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 21:00,1008.96,100.78,820.68,7.82,108,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,188,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 21:15,993.25,101.56,814.32,7.79,108,0.16,0.03,0,-999,-999,0,0,0,0,0.36,0,0,1,1,0,0,0,0,128,188,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 21:30,982.38,101.06,801.67,7.78,109,0.16,0.03,0,-999,-999,0,0,0,0,0.67,0,0,1,1,0,0,0,0,129,192,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 21:45,1031.54,101.1,836.31,7.85,110,0.13,0.03,0,-999,-999,0,0,0,0,0.08,0,0,1,1,0,0,0,0,128,206,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 22:00,1007.85,101.72,819.4,7.83,110,0.13,0.03,0,-999,-999,0,0,0,0,0.31,0,0,1,1,0,0,0,0,128,206,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 22:15,989.25,101.23,807.07,7.85,109,0.15,0.03,0,-999,-999,0,0,0,0,0.55,0,0,1,1,0,0,0,0,128,206,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 22:30,992.12,101.19,814.67,7.89,111,0.15,0.03,0,-999,-999,0,0,0,0,1.03,0,0,1,1,0,0,0,0,129,214,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 22:45,1030.1,101.72,834.84,7.94,110,0.14,0.03,0,-999,-999,0,0,0,0,0.32,0,0,1,1,0,0,0,0,128,225,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 23:00,1007.14,101.19,818.35,7.91,111,0.14,0.03,0,-999,-999,0,0,0,0,0.69,0,0,1,1,0,0,0,0,128,225,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 23:15,981.35,101.27,803.23,7.9,120,0.13,0.03,0,-999,-999,0,0,0,0,0.72,0,0,1,1,0,0,0,0,128,225,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 23:30,1003.54,101.56,818.53,7.93,121,0.13,0.03,0,-999,-999,0,0,0,0,0.93,0,0,1,1,0,0,0,0,129,237,128,0,0,0,0,0,128,24,64,0,0,0
12/15/2016 23:45,1017.81,101.06,824.47,7.93,121,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,244,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 0:00,994.52,101.56,814.76,7.9,130,0.1,0.03,0,-999,-999,0,0,0,0,0.26,0,0,1,1,0,0,0,0,128,0,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 0:15,973.37,101.6,798.93,7.89,133,0.16,0.03,0,-999,-999,0,0,0,0,0.97,0,0,1,1,0,0,0,0,129,2,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 0:30,1019.96,101.1,826.15,7.94,134,0.16,0.02,0,-999,-999,0,0,0,0,1.02,0,0,1,1,0,0,0,0,129,17,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 0:45,1010.44,100.98,814.5,7.93,135,0.12,0.02,0,-999,-999,0,0,0,0,0.33,0,0,1,1,0,0,0,0,128,18,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 1:00,984.92,100.86,801.69,7.9,137,0.12,0.02,0,-999,-999,0,0,0,0,0.58,0,0,1,1,0,0,0,0,128,18,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 1:15,999.59,101.15,808.29,7.93,137,0.23,0.02,0,-999,-999,0,0,0,0,0.95,0,0,1,1,0,0,0,0,129,30,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 1:30,1027.94,99.75,822.12,8,138,0.23,0.02,0,-999,-999,0,0,0,0,0.4,0,0,1,1,0,0,0,0,128,40,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 1:45,998.31,100.86,813.16,8,138,0.13,0.02,0,-999,-999,0,0,0,0,0.65,0,0,1,1,0,0,0,0,128,40,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 2:00,981.52,100.73,804.86,7.99,141,0.13,0.03,0,-999,-999,0,0,0,0,0.78,0,0,1,1,0,0,0,0,129,45,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 2:15,1020.77,100.57,819.61,8.05,138,0.14,0.03,0,-999,-999,0,0,0,0,0.66,0,0,1,1,0,0,0,0,129,59,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 2:30,1004.66,100.78,811.38,8.02,136,0.14,0.02,0,-999,-999,0,0,0,0,0.25,0,0,1,1,0,0,0,0,128,61,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 2:45,983.83,101.1,802.29,7.97,136,0.12,0.02,0,-999,-999,0,0,0,0,0.61,0,0,1,1,0,0,0,0,128,61,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 3:00,1008.16,100.57,817.13,8.02,135,0.12,0.02,0,-999,-999,0,0,0,0,0.79,0,0,1,1,0,0,0,0,129,73,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 3:15,1015.25,101.23,823.55,8.01,135,0.14,0.02,0,-999,-999,0,0,0,0,0.33,0,0,1,1,0,0,0,0,128,80,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 3:30,992.2,101.1,807.78,7.98,134,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,80,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 3:45,985.31,100.57,798.49,7.96,138,0.14,0.02,0,-999,-999,0,0,0,0,0.15,0,0,1,1,0,0,0,0,129,86,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 4:00,1024.13,100.9,826.02,7.99,138,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,101,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 4:15,1008.7,100.9,812.7,7.95,138,0.15,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,102,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 4:30,982.78,100.41,793.68,7.94,138,0.15,0.02,0,-999,-999,0,0,0,0,0.45,0,0,1,1,0,0,0,0,128,102,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 4:45,995.11,100.53,802.67,7.96,144,0.1,0.02,0,-999,-999,0,0,0,0,0.92,0,0,1,1,0,0,0,0,129,113,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 5:00,1025.53,100.41,818.94,8.03,144,0.1,0.02,0,-999,-999,0,0,0,0,0.42,0,0,1,1,0,0,0,0,128,124,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 5:15,993.97,100.61,804.36,7.98,147,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,124,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 5:30,976.08,100.57,788.44,7.96,149,0.14,0.02,0,-999,-999,0,0,0,0,1.07,0,0,1,1,0,0,0,0,129,128,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 5:45,1014.34,100.57,811.56,8,148,0.14,0.02,0,-999,-999,0,0,0,0,0.87,0,0,1,1,0,0,0,0,129,143,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 6:00,1011.96,100.69,809.53,7.99,146,0.14,0.02,0,-999,-999,0,0,0,0,0.6,0,0,1,1,0,0,0,0,128,147,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 6:15,983.78,100.57,792.95,7.96,147,0.14,0.02,0,-999,-999,0,0,0,0,0.65,0,0,1,1,0,0,0,0,128,147,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 6:30,1001.86,100.57,802.97,7.99,152,0.14,0.02,0,-999,-999,0,0,0,0,1.15,0,0,1,1,0,0,0,0,129,159,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 6:45,1016.24,100.98,814.29,8.01,152,0.15,0.02,0,-999,-999,0,0,0,0,0.56,0,0,1,1,0,0,0,0,128,168,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 7:00,991.28,101.06,798.51,7.96,152,0.15,0.02,0,-999,-999,0,0,0,0,0.56,0,0,1,1,0,0,0,0,128,168,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 7:15,986.14,100.73,794.51,7.97,154,0.14,0.02,0,-999,-999,0,0,0,0,0.31,0,0,1,1,0,0,0,0,129,176,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 7:30,1023.07,100.82,813.69,8.01,151,0.14,0.02,0,-999,-999,0,0,0,0,0.09,0,0,1,1,0,0,0,0,129,192,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 7:45,1008.6,101.06,810.91,7.98,150,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,193,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 8:00,973.74,100.9,789.26,7.95,153,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,193,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 8:15,1010.44,101.02,809.75,7.99,152,0.14,0.02,0,-999,-999,0,0,0,0,0.69,0,0,1,1,0,0,0,0,129,208,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 8:30,1013.84,100.9,810.31,7.99,151,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,213,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 8:45,975.3,100.86,786.75,7.96,153,0.14,0.02,0,-999,-999,0,0,0,0,0.2,0,0,1,1,0,0,0,0,128,213,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 9:00,1000.62,101.23,802.83,7.99,149,0.14,0.02,0,-999,-999,0,0,0,0,0.57,0,0,1,1,0,0,0,0,129,225,128,0,0,0,0,0,128,0,64,0,0,0
12/16/2016 9:15,1022.02,100.9,811.51,7.94,359,0.13,0.02,0,-999,-999,0,0,0,0,0.31,0,0,1,1,0,0,0,0,128,234,128,0,0,0,0,0,129,15,64,0,0,0
12/16/2016 9:30,984.77,100.82,792.5,7.86,407,0.13,0.03,0,-999,-999,0,0,0,0,0.15,0,0,1,1,0,0,0,0,128,234,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 9:45,989.08,100.9,796.18,7.83,391,0.1,0.03,0,-999,-999,0,0,0,0,0.72,0,0,1,1,0,0,0,0,129,245,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 10:00,1028.68,101.27,821.43,7.83,340,0.1,0.02,0,-999,-999,0,0,0,0,0.2,0,0,1,1,0,0,0,0,128,256,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 10:15,988.72,100.69,792.29,7.8,287,0.12,0.02,0,-999,-999,0,0,0,0,0.4,0,0,1,1,0,0,0,0,128,256,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 10:30,995.38,101.56,800.52,7.83,240,0.12,0.02,0,-999,-999,0,0,0,0,0.84,0,0,1,1,0,0,0,0,129,267,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 10:45,1020.7,101.72,813.14,7.87,205,0.11,0.02,0,-999,-999,0,0,0,0,0.2,0,0,1,1,0,0,0,0,128,277,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 11:00,976.71,101.06,785.37,7.88,192,0.11,0.02,0,-999,-999,0,0,0,0,0.35,0,0,1,1,0,0,0,0,128,277,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 11:15,1002.49,101.6,804.11,7.93,185,0.12,0.02,0,-999,-999,0,0,0,0,0.9,0,0,1,1,0,0,0,0,129,292,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 11:30,1014.76,101.56,810.23,7.97,176,0.12,0.02,0,-999,-999,0,0,0,0,0.43,0,0,1,1,0,0,0,0,128,299,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 11:45,977.19,100.94,784.67,7.96,175,0.1,0.02,0,-999,-999,0,0,0,0,0.59,0,0,1,1,0,0,0,0,128,299,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 12:00,997.77,101.06,795.37,8.02,180,0.1,0.02,0,-999,-999,0,0,0,0,0.56,0,0,1,1,0,0,0,0,129,313,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 12:15,1026.2,101.02,812.6,8.05,178,0.1,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,325,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 12:30,991.28,100.53,789.48,8.03,178,0.12,0.02,0,-999,-999,0,0,0,0,0.35,0,0,1,1,0,0,0,0,128,325,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 12:45,987.71,101.56,793.93,8.01,182,0.12,0.02,0,-999,-999,0,0,0,0,1.01,0,0,1,1,0,0,0,0,129,334,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 13:00,1025.56,101.23,812.16,8.05,178,0.12,0.02,0,-999,-999,0,0,0,0,0.34,0,0,1,1,0,0,0,0,128,348,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 13:15,1000.4,101.02,795.39,8.02,175,0.12,0.02,0,-999,-999,0,0,0,0,0.35,0,0,1,1,0,0,0,0,128,348,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 13:30,978.28,100.57,778.11,8.03,173,0.14,0.02,0,-999,-999,0,0,0,0,0.85,0,0,1,1,0,0,0,0,129,354,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 13:45,1013.16,100.61,799.9,8.06,169,0.14,0.02,0,-999,-999,0,0,0,0,0.79,0,0,1,1,0,0,0,0,129,369,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 14:00,1008.02,99.91,791.21,8.03,156,0.12,0.02,0,-999,-999,0,0,0,0,0.24,0,0,1,1,0,0,0,0,128,373,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 14:15,988.15,99.42,779.19,7.99,158,0.12,0.02,0,-999,-999,0,0,0,0,0.57,0,0,1,1,0,0,0,0,128,373,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 14:30,980.87,100.86,782.79,7.96,159,0.12,0.02,0,-999,-999,0,0,0,0,0.74,0,0,1,1,0,0,0,0,128,373,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 14:45,1022.31,100.57,809.56,7.99,154,0.12,0.02,0,-999,-999,0,0,0,0,1.13,0,0,1,1,0,0,0,0,129,386,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 15:00,1023.87,100.41,805.77,7.97,154,0.13,0.02,0,-999,-999,0,0,0,0,0.57,0,0,1,1,0,0,0,0,128,387,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 15:15,1006.08,100.57,795.77,7.95,156,0.13,0.02,0,-999,-999,0,0,0,0,0.34,0,0,1,1,0,0,0,0,128,387,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 15:30,991.65,99.75,781.79,8.03,147,0.13,0.02,0,-999,-999,0,0,0,0,0.82,0,0,1,1,0,0,0,0,128,387,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 15:45,980.75,100.2,786.29,8.06,139,0.13,0.02,0,-999,-999,0,0,0,0,0.85,0,0,1,1,0,0,0,0,128,387,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 16:00,1005.74,99.79,803.41,8.11,144,0.13,0.02,0,-999,-999,0,0,0,0,1.03,0,0,1,1,0,0,0,0,129,401,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 16:15,1014.9,100.57,816.43,8.13,147,0.13,0.02,0,-999,-999,0,0,0,0,0.39,0,0,1,1,0,0,0,0,128,409,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 16:30,981.59,100.65,800.48,8.1,147,0.1,0.02,0,-999,-999,0,0,0,0,0.34,0,0,1,1,0,0,0,0,128,409,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 16:45,1000.69,100.69,810.8,8.13,145,0.1,0.02,0,-999,-999,0,0,0,0,1.16,0,0,1,1,0,0,0,0,129,420,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 17:00,1021.74,100.57,823.02,8.16,145,0.13,0.02,0,-999,-999,0,0,0,0,0.51,0,0,1,1,0,0,0,0,128,429,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 17:15,997.4,100.61,807.41,8.13,146,0.13,0.02,0,-999,-999,0,0,0,0,0.51,0,0,1,1,0,0,0,0,128,429,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 17:30,974.72,100.57,796.48,8.1,144,0.15,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,429,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 17:45,1016.49,100.53,818.77,8.14,143,0.15,0.02,0,-999,-999,0,0,0,0,0.95,0,0,1,1,0,0,0,0,129,444,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 18:00,1015.9,100.57,822.85,8.11,141,0.14,0.02,0,-999,-999,0,0,0,0,0.29,0,0,1,1,0,0,0,0,128,445,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 18:15,989.12,100.57,804.69,8.09,137,0.14,0.02,0,-999,-999,0,0,0,0,0.48,0,0,1,1,0,0,0,0,128,445,128,0,0,0,0,0,128,24,64,0,0,0
12/16/2016 18:30,975.12,99.99,792,8.06,138,0.14,0.02,0,-999,-999,0,0,0,0,0.71,0,0,1,1,0,0,0,0,129,445,128,0,0,0,0,0,128,24,64,0,0,0
